,K,acc,precision,recall,f1
51,3600,0.8060439560439561,0.8061746172877686,0.8060551938838231,0.8060270323065863
52,3600,0.7423076923076923,0.7899465262258256,0.7425301805701975,0.7313852644246126
53,3600,0.8225274725274725,0.8265309864319765,0.8225882412610086,0.8220007939201822
54,3600,0.7901098901098901,0.7908482885936508,0.790137411106643,0.7899871437961568
55,3950,0.8054945054945055,0.8075175231018108,0.8055389512606584,0.805189621724133
56,3950,0.7714285714285715,0.7931770806853424,0.7715780359594686,0.7671749668807375
57,3950,0.7983516483516484,0.8023636826366355,0.7984148030609867,0.7977037310962445
58,3950,0.8120879120879121,0.8120894925799218,0.8120864775829943,0.8120870044052864
59,3950,0.7846153846153846,0.7898123937408031,0.7846887872102248,0.7836749545178896
60,4300,0.8071428571428572,0.8071739130434783,0.8071371901185729,0.8071358119288865
61,4300,0.795054945054945,0.7956019358741682,0.795031149657227,0.7949508852910803
62,4300,0.7681318681318682,0.779036478451974,0.7682402707888791,0.7658925673541995
63,4300,0.7516483516483516,0.7866208729664614,0.7518400577708704,0.7439287991074987
64,4300,0.8148351648351648,0.8161734384475439,0.8147993174729109,0.8146269251263117
65,4650,0.7868131868131868,0.797676187182947,0.7869179892742293,0.7848919951651265
66,4650,0.7697802197802198,0.786994617470622,0.7699145875070492,0.7663348510016212
67,4650,0.7329670329670329,0.7750382793861055,0.7331816606468551,0.722467308674638
68,4650,0.771978021978022,0.8006069094304389,0.772147412326304,0.7664905787775088
69,4650,0.7917582417582417,0.7995572544819927,0.7918467477922326,0.7904280126087122
70,5000,0.8060439560439561,0.8088543494365813,0.8060962517766596,0.8056199747365873
71,5000,0.789010989010989,0.805238016927178,0.7891375306575663,0.7862187440351212
72,5000,0.7725274725274726,0.7821299632222001,0.7726286349820493,0.770619244018894
73,5000,0.8175824175824176,0.8178877473681156,0.8175652911064981,0.8175328401026725
74,5000,0.7983516483516484,0.7992853682170543,0.7983821982637341,0.7982053771013224
