,K,acc,precision,recall,f1
61,4300,0.7697802197802198,0.7915864418807299,0.7699302861131339,0.7654603829560948
62,4300,0.7873626373626373,0.7918512033508429,0.7874306091421437,0.7865687457785102
63,4300,0.8098901098901099,0.8101020939593098,0.8099043713372436,0.8098623274261787
64,4300,0.8054945054945055,0.8064125062522784,0.8055244602396574,0.8053591194938152
65,4650,0.782967032967033,0.796271908760471,0.7830833028418099,0.7805501295972215
66,4650,0.7467032967032967,0.7858806718083232,0.7469064689125334,0.7378205879365972
67,4650,0.6868131868131868,0.7648427231130277,0.6871110821290691,0.6621216700712886
68,4650,0.7972527472527473,0.7974741518070775,0.797267597231732,0.7972203627496361
69,4650,0.7939560439560439,0.8046921921921921,0.794059043665069,0.7921639885512048
70,5000,0.8060439560439561,0.8088543494365813,0.8060962517766596,0.8056199747365873
71,5000,0.789010989010989,0.805238016927178,0.7891375306575663,0.7862187440351212
72,5000,0.7725274725274726,0.7821299632222001,0.7726286349820493,0.770619244018894
73,5000,0.8175824175824176,0.8178877473681156,0.8175652911064981,0.8175328401026725
74,5000,0.7983516483516484,0.7992853682170543,0.7983821982637341,0.7982053771013224
