,K,acc,precision,recall,f1
50,3600,0.756043956043956,0.7646329337230875,0.7561426834231173,0.7540956667912296
51,3600,0.7895604395604395,0.7896596460202647,0.7895704499099745,0.789546144149992
52,3600,0.728021978021978,0.7532051282051282,0.7281949380448474,0.7211850178340696
53,3600,0.7928571428571428,0.8025431000079815,0.7929553108988177,0.7912233730992957
54,3600,0.7884615384615384,0.8009209783441545,0.7883495813906308,0.7862044998048776
55,3950,0.8016483516483517,0.8016764971571284,0.8016535462547352,0.8016454174089642
56,3950,0.7494505494505495,0.7771957984849764,0.7496241391427836,0.7431068617509295
57,3950,0.7329670329670329,0.774483255649326,0.7331804530617716,0.7225902118114622
58,3950,0.7785714285714286,0.779257225321556,0.7785439905132115,0.7784236619578749
59,3950,0.8060439560439561,0.8070780570780571,0.8060757228302413,0.8058915360117034
60,4300,0.7747252747252747,0.7995220920578068,0.7748831963328056,0.7700320512820513
61,4300,0.7384615384615385,0.7462643366257824,0.738363408239836,0.7363205158173601
62,4300,0.7961538461538461,0.7971555471555472,0.7961856009969823,0.7959936539953031
63,4300,0.8021978021978022,0.8024803866705504,0.8022144695259866,0.8021574261623252
64,4300,0.7868131868131868,0.7971643659658878,0.7869155741040624,0.7849810728779456
65,4650,0.739010989010989,0.7554695562435501,0.7391501499216881,0.7348126157414863
66,4650,0.7527472527472527,0.7647736425698393,0.7528640899216157,0.7499645859486814
67,4650,0.6846153846153846,0.7465201465201465,0.6848903331606486,0.6636881882017227
68,4650,0.7934065934065934,0.794361955617148,0.7934377411396463,0.7932505513761745
69,4650,0.7664835164835165,0.7936639873178672,0.7666504850265488,0.7610275660186452
70,5000,0.8060439560439561,0.8088543494365813,0.8060962517766596,0.8056199747365873
71,5000,0.789010989010989,0.805238016927178,0.7891375306575663,0.7862187440351212
72,5000,0.7725274725274726,0.7821299632222001,0.7726286349820493,0.770619244018894
73,5000,0.8175824175824176,0.8178877473681156,0.8175652911064981,0.8175328401026725
74,5000,0.7983516483516484,0.7992853682170543,0.7983821982637341,0.7982053771013224
